"","ntrips_id","island","site","landing_site","ext_worker","date","worked_y.n","reason_not_fishing","other_reason","surface_gillnet","circular_net","purse_seine","surface_gillnet_seine","demersal_gillnet","spear_fishing","hook_line","hook_line_shore"
"229","uuid:32dc43fc-63d8-40e9-9937-70a7d667f3d7","PC","AB","abade","judiciley","2022-01-07","nao-pesca","outra","Pescador n„o for„o",0,0,0,0,0,0,0,0
"230","uuid:2b893c8e-679d-49d0-8939-f3c408b9e205","PC","AB","abade","judiciley","2022-01-11","sim",NA,NA,0,0,0,0,0,0,2,0
"231","uuid:e980f681-e738-461a-9913-30635a6d074b","PC","AB","abade","judiciley","2022-01-14","sim",NA,NA,0,0,0,0,0,4,2,0
"232","uuid:e37eeca6-ad51-488e-b107-963fa912d1d1","PC","AB","abade","judiciley","2022-01-18","sim",NA,NA,0,0,0,0,0,0,4,1
"233","uuid:eff91755-9397-4995-bd4e-a52327f15051","PC","AB","abade","judiciley","2022-01-21","sim",NA,NA,0,0,0,0,0,0,6,0
"234","uuid:cbdb1b43-a373-4ebf-850e-f3e938a3323e","PC","AB","abade","judiciley","2022-01-25","sim",NA,NA,0,0,0,0,0,0,3,0
"235","uuid:a34ccc68-94fb-4545-9361-d6be8e203c0e","PC","AB","abade","judiciley","2022-01-28","sim",NA,NA,0,0,0,0,0,4,0,0
"236","uuid:f78a1ee6-c543-4ed1-a4e0-45809e288d9a","PC","AB","abade","judiciley","2022-02-01","nao-pesca","outra","Os pescador n„o for„o pra mar",0,0,0,0,0,0,0,0
"237","uuid:9c1882a3-e4ee-4b64-9e7b-b89719e02ef9","PC","AB","abade","judiciley","2022-02-08","sim",NA,NA,0,0,0,0,0,0,1,0
"238","uuid:a850b1ac-8c1c-4d59-aa51-2c042d23fe36","PC","AB","abade","judiciley","2022-02-11","sim",NA,NA,0,0,0,0,0,0,2,0
"239","uuid:7c6e0dfe-e2ed-4230-a749-41d96c4cb983","PC","AB","abade","judiciley","2022-02-15","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"240","uuid:9493afe4-eaa8-489f-9ee7-357eaf68022a","PC","AB","abade","judiciley","2022-02-18","sim",NA,NA,0,0,0,0,0,0,4,0
"241","uuid:4665bdb5-0688-4c4f-be6a-20ba079e5f4e","PC","AB","abade","judiciley","2022-02-22","sim",NA,NA,0,0,0,0,0,0,6,0
"242","uuid:8eae32a2-5b46-4823-ae1f-4a28798ee8a2","PC","AB","abade","judiciley","2022-02-25","sim",NA,NA,0,0,0,0,0,0,5,0
"243","uuid:b38d4703-e2ce-436a-8eaa-082fe336fd68","PC","AB","abade","judiciley","2022-03-01","sim",NA,NA,0,0,0,0,0,0,1,2
"244","uuid:1e0f7744-882e-47ca-aaab-1f3168d99f12","PC","AB","abade","judiciley","2022-03-04","sim",NA,NA,0,0,0,0,0,0,5,0
"245","uuid:6cf9554e-b491-4f4e-80c1-67d2e30cc326","PC","AB","abade","judiciley","2022-03-08","sim",NA,NA,0,0,2,0,0,4,0,2
"246","uuid:e6a65a7a-48b5-473c-8471-5ee0981f71f5","PC","AB","abade","judiciley","2022-03-11","pessoal",NA,NA,0,0,0,0,0,0,0,0
"247","uuid:19b8210f-4d51-421c-92a4-643496340c73","PC","AB","abade","judiciley","2022-03-15","nao-pesca","outra","Os pescadores n„o for„o pra mar",0,0,0,0,0,0,0,0
"248","uuid:64a6fe11-4f53-4006-8c82-72093538fbdb","PC","AB","abade","judiciley","2022-03-18","sim",NA,NA,0,0,1,0,0,2,0,0
"249","uuid:cf5b9109-a7e5-4cdf-9d1c-c35dbe3fbf69","PC","AB","abade","judiciley","2022-03-22","sim",NA,NA,0,0,0,0,0,3,5,0
"250","uuid:3bf76867-f089-4c61-8fce-5225fa0d8218","PC","AB","abade","judiciley","2022-03-25","sim",NA,NA,1,0,0,0,0,0,3,1
"251","uuid:20d664ef-e149-4cd1-9174-78cdfccd9dd3","PC","AB","abade","judiciley","2022-03-29","sim",NA,NA,0,0,0,0,0,1,3,1
"252","uuid:a410bc1d-c0f5-4882-91eb-46b45971be87","PC","AB","abade","judiciley","2022-04-01","sim",NA,NA,0,0,0,0,0,1,1,1
"253","uuid:8a60b3a9-757c-41ce-a777-8dd70ed47435","PC","AB","abade","judiciley","2022-04-05","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"254","uuid:3ecde215-c727-466e-a17e-df83c3719b61","PC","AB","abade","judiciley","2022-04-08","sim",NA,NA,0,0,0,0,0,4,3,0
"255","uuid:aa2e4ab6-5ecf-44ec-84f7-6e82d2a9c132","PC","AB","abade","judiciley","2022-04-12","sim",NA,NA,0,0,0,0,0,3,5,0
"256","uuid:b166bf0d-7103-4fe0-a2dd-45526af859d6","PC","AB","abade","judiciley","2022-04-15","sim",NA,NA,0,0,0,0,0,3,3,0
"257","uuid:f90bb4ac-41d1-48b2-ae75-92fb5639177e","PC","AB","abade","judiciley","2022-04-19","sim",NA,NA,0,0,0,0,0,0,0,0
"258","uuid:615031fa-5dfa-409e-92f6-186c016a9af3","PC","AB","abade","judiciley","2022-04-22","sim",NA,NA,1,0,0,0,0,3,7,0
"259","uuid:d6fc139d-2fb6-46e5-b9de-b70c729ea211","PC","AB","abade","judiciley","2022-04-26","sim",NA,NA,0,0,0,0,0,3,7,0
"260","uuid:d16c046f-e2b4-4ae0-b4d9-d066360aa535","PC","AB","abade","judiciley","2022-04-29","sim",NA,NA,0,0,0,0,0,4,2,0
"261","uuid:40d37d90-4805-4237-b277-78a19a22f74f","PC","AB","abade","judiciley","2022-05-03","sim",NA,NA,0,0,0,0,0,0,8,0
"262","uuid:f30ba6c7-8455-4b29-aac8-4576e4807db4","PC","AB","abade","judiciley","2022-05-06","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"263","uuid:fbe4caf8-7c78-448c-89a5-05da862172b9","PC","AB","abade","judiciley","2022-05-10","sim",NA,NA,0,0,1,0,0,0,4,1
"264","uuid:f349e99b-e915-4631-a8e9-a92957e77fa8","PC","AB","abade","judiciley","2022-05-13","sim",NA,NA,0,0,0,0,0,0,8,0
"265","uuid:881ada33-8b17-40eb-a516-aeaf6224b4ca","PC","AB","abade","judiciley","2022-05-17","sim",NA,NA,0,0,0,0,0,0,3,0
"266","uuid:62a7ae81-b90e-4c73-8359-9dd5264b37f4","PC","AB","abade","judiciley","2022-05-20","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"267","uuid:914515e4-ea44-4ccc-a6c6-a8e1bbd4b397","PC","AB","abade","judiciley","2022-05-24","sim",NA,NA,0,0,0,0,0,0,3,0
"268","uuid:e5c75904-750a-4ce4-91ff-a5518689c623","PC","AB","abade","judiciley","2022-05-27","sim",NA,NA,0,0,1,0,0,0,2,1
"269","uuid:6132b277-8eea-4445-88f9-abd41b6ab157","PC","AB","abade","judiciley","2022-05-31","sim",NA,NA,0,0,0,0,0,0,2,1
"270","uuid:eb6c237a-4fca-4593-87e7-f74b4304c242","PC","AB","abade","judiciley","2022-06-03","sim",NA,NA,0,0,1,0,0,0,2,1
"271","uuid:601bd0ac-64dc-4997-8a72-1a5751e9e558","PC","AB","abade","judiciley","2022-06-07","sim",NA,NA,0,0,0,0,0,0,0,1
"272","uuid:ce323efe-9751-4d57-847c-333f9f96bcb4","PC","AB","abade","judiciley","2022-06-10","sim",NA,NA,0,0,0,0,0,0,1,0
"273","uuid:d739830f-2cbf-44c3-ae2f-833b22244191","PC","AB","abade","judiciley","2022-06-14","sim",NA,NA,0,0,1,0,0,0,7,0
"274","uuid:3edf8b5e-65ee-4bfc-85b5-f0a5ed7dae03","PC","AB","abade","judiciley","2022-06-17","sim",NA,NA,0,0,1,0,0,2,4,1
"275","uuid:d5492a06-7363-474a-9be1-00e17984095e","PC","AB","abade","judiciley","2022-06-21","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"276","uuid:ca410853-408c-4b46-9f19-69418126817a","PC","AB","abade","judiciley","2022-06-24","sim",NA,NA,0,0,1,0,0,3,2,0
"277","uuid:00fe37b2-0bb5-4253-8f63-554543b3db2c","PC","AB","abade","judiciley","2022-06-28","sim",NA,NA,0,0,2,0,0,0,1,0
"278","uuid:9ea6995f-182b-4616-93fd-09883be88722","PC","AB","abade","judiciley","2022-07-01","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"279","uuid:a66b84c4-6095-42f0-8747-8c8292280d6c","PC","AB","abade","judiciley","2022-07-05","sim",NA,NA,0,0,0,0,0,0,3,0
"280","uuid:434d85bb-2fb4-4320-8e8f-e385a001da3d","PC","AB","abade","judiciley","2022-07-08","sim",NA,NA,0,0,0,0,0,3,5,0
"281","uuid:028d6129-2c72-4f00-af34-9bc9f903cae2","PC","AB","abade","judiciley","2022-07-12","sim",NA,NA,0,0,1,0,0,0,3,1
"282","uuid:a58f0ffa-95a0-424b-811b-295ce9c27fa8","PC","AB","abade","judiciley","2022-07-15","sim",NA,NA,0,0,0,0,0,0,1,0
"283","uuid:f0fbf717-c7b7-48d6-a467-9e3c7cee83fe","PC","AB","abade","judiciley","2022-07-19","sim",NA,NA,0,0,1,0,0,0,7,0
"284","uuid:69fc6401-0be1-4041-98a1-5b5ce8a3a89f","PC","AB","abade","judiciley","2022-07-22","sim",NA,NA,0,0,0,0,0,0,5,0
"285","uuid:2e26843c-7dd0-469d-b9d6-c2cc0fc8f665","PC","AB","abade","judiciley","2022-07-26","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"286","uuid:3a10fd00-40b9-4590-bd36-dce12281d08a","PC","AB","abade","judiciley","2022-07-29","sim",NA,NA,0,0,0,0,0,0,1,0
"287","uuid:6a871c85-a49e-417e-b917-c53ef922126b","PC","AB","abade","judiciley","2022-08-03","sim",NA,NA,0,0,2,0,0,5,3,0
"288","uuid:0bfea072-ecb0-4f14-b8ac-b27be144de67","PC","AB","abade","judiciley","2022-08-05","nao-pesca","nao-combustvel, mal-tempo",NA,0,0,0,0,0,0,0,0
"289","uuid:33b3b525-7694-4263-9c9f-50c89f724e9d","PC","AB","abade","judiciley","2022-08-12","sim",NA,NA,0,0,2,0,0,3,3,1
"290","uuid:fc123bc2-5da6-4dcb-8657-9f7b50a0544f","PC","AB","abade","judiciley","2022-08-16","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"291","uuid:2b3e639b-36c7-40d6-9fc6-19e329e83d7d","PC","AB","abade","judiciley","2022-08-19","sim",NA,NA,0,0,1,0,0,4,2,1
"292","uuid:1c9a6910-4cae-4cf6-83a0-e17a84f0db47","PC","AB","abade","judiciley","2022-08-23","sim",NA,NA,0,0,1,0,0,4,0,0
"293","uuid:2aed02f1-ffd8-470c-83f0-8a8a67f05379","PC","AB","abade","judiciley","2022-08-26","sim",NA,NA,0,0,1,0,0,0,4,1
"294","uuid:20c3a720-f8ca-4465-8acd-150919240340","PC","AB","abade","judiciley","2022-08-30","sim",NA,NA,0,0,0,0,0,3,2,0
"295","uuid:1aa88b92-7196-42c1-aa1c-46d230c0074e","PC","AB","abade","judiciley","2022-09-02","sim",NA,NA,0,0,2,0,0,0,6,0
"296","uuid:a2a5aa0e-a31b-4b01-9671-18b3ab7e49f3","PC","AB","abade","judiciley","2022-09-06","sim",NA,NA,0,0,5,0,0,3,1,0
"297","uuid:e51cd5d2-927c-467e-975d-d04d17696553","PC","AB","abade","judiciley","2022-09-13","sim",NA,NA,0,0,0,0,0,4,1,0
"298","uuid:5795275e-59e1-4471-93a5-fabbbf79865c","PC","AB","abade","judiciley","2022-09-16","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"299","uuid:e861d46d-3573-41c8-8043-0857f9b06a6d","PC","AB","abade","judiciley","2022-09-20","sim",NA,NA,0,0,1,0,0,3,1,0
"300","uuid:876529b0-a18a-4a53-a435-932c8eb81acd","PC","AB","abade","judiciley","2022-09-23","sim",NA,NA,0,0,0,0,0,0,3,0
"301","uuid:a400c144-7750-464d-86d0-6803e4998d88","PC","AB","abade","judiciley","2022-09-27","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"302","uuid:55398764-8a7b-4553-90f6-cb14e3b26ae4","PC","AB","abade","judiciley","2022-09-30","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"303","uuid:c0c90366-7b61-4e11-9f2c-0b05636f9bfe","PC","AB","abade","judiciley","2022-10-04","sim",NA,NA,0,0,2,0,0,4,0,0
"304","uuid:f5d53330-6123-4bd1-a4ac-a50415dfac64","PC","AB","abade","nelo","2023-01-31","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"305","uuid:eac1fcc7-e687-4461-9536-1a133ed260a0","PC","AB","abade","marcy","2023-06-16","sim",NA,NA,0,0,0,0,1,0,4,0
"306","uuid:a0a13834-8040-43d0-994d-16084f7cf188","PC","AB","abade","marcy","2023-06-20","sim",NA,NA,0,0,1,0,0,0,3,0
"307","uuid:19a6df43-1a73-4bf8-816d-5a144fa52f59","PC","AB","abade","marcy","2023-06-23","sim",NA,NA,0,0,1,0,0,0,3,1
"308","uuid:3118c0c1-37c8-45bc-b0a6-5bdbb3bacaec","PC","AB","abade","marcy","2023-06-27","sim",NA,NA,0,0,2,0,0,2,1,0
"309","uuid:b7f85dd2-0a44-4885-ae40-30da9d400ec5","PC","AB","abade","marcy","2023-07-04","sim",NA,NA,0,0,2,0,0,0,3,0
"310","uuid:2e047df9-a7c8-4890-88bb-1265e9cb9774","PC","AB","abade","marcy","2023-07-07","sim",NA,NA,0,0,3,0,0,1,1,0
"311","uuid:a6d01cf1-27dd-4e7c-a163-efb8041eb4a6","PC","AB","abade","marcy","2023-07-11","sim",NA,NA,0,0,0,0,0,0,6,0
"312","uuid:dd6f2f35-7c6e-4e53-9775-7d72790e42b2","PC","AB","abade","marcy","2023-07-14","sim",NA,NA,0,0,1,0,0,3,5,0
"313","uuid:dfa846f2-d47c-4874-8a7b-77bacf92e811","PC","AB","abade","marcy","2023-07-18","sim",NA,NA,0,0,1,0,0,0,2,0
"314","uuid:9fbabb49-0d39-4242-a890-3980d56181c4","PC","AB","abade","marcy","2023-07-21","sim",NA,NA,0,0,0,0,0,0,2,0
"315","uuid:aacbca19-3441-40f9-b8a6-2a64107d7813","PC","AB","abade","marcy","2023-07-25","sim",NA,NA,0,0,1,0,0,0,0,0
"316","uuid:a10fbccc-db2f-47de-9ed5-80dd405a3d0e","PC","AB","abade","marcy","2023-07-28","sim",NA,NA,0,0,1,0,0,1,1,0
"317","uuid:b6787bdf-fe3b-4d97-a9b6-fd3121ce39c0","PC","AB","abade","marcy","2023-08-01","sim",NA,NA,0,0,3,0,0,1,2,0
"318","uuid:7161efa4-e294-4dec-9132-a7a0f31733e3","PC","AB","abade","marcy","2023-08-04","sim",NA,NA,0,0,1,0,1,0,2,0
"319","uuid:b68acff8-ca2e-4404-a028-ae00767a648e","PC","AB","abade","marcy","2023-08-08","sim",NA,NA,0,0,1,0,0,0,2,0
"320","uuid:8733932f-2fe6-4fb9-88e6-063edbf77659","PC","AB","abade","marcy","2023-08-11","sim",NA,NA,0,0,0,0,0,0,2,0
"321","uuid:877255ba-df49-4e12-9b12-6f590b5f971f","PC","AB","abade","marcy","2023-08-15","sim",NA,NA,0,0,0,0,0,0,4,0
"322","uuid:0065f8a2-f65c-48e1-982c-f7282d3d459c","PC","AB","abade","marcy","2023-08-18","sim",NA,NA,0,0,0,0,1,0,2,0
"323","uuid:9736f9f3-9d64-4b59-b58f-5f9b0dc04241","PC","AB","abade","marcy","2023-08-25","sim",NA,NA,1,0,0,0,0,0,4,0
"324","uuid:d97daa28-6791-4551-a4af-83269781f259","PC","AB","abade","marcy","2023-08-29","sim",NA,NA,0,0,1,0,1,0,2,0
"325","uuid:30337546-e29d-4f5e-9fdb-c7fba53dc599","PC","AB","abade","marcy","2023-09-05","sim",NA,NA,0,0,0,0,1,0,0,0
"326","uuid:db32a011-024e-4a97-bc73-1c3abac94a35","PC","AB","abade","marcy","2023-09-12","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,7,0
"327","uuid:d81c6c01-e312-4604-baa4-d0c87a499de1","PC","AB","abade","marcy","2023-09-15","sim",NA,NA,0,0,0,0,0,0,5,0
"328","uuid:b51e092d-3203-41ac-a553-4a8caeac1f0e","PC","AB","abade","marcy","2023-09-19","sim",NA,NA,1,0,0,0,0,0,4,0
"329","uuid:3375b34a-cc44-4f5f-88a8-12a025f225cf","PC","AB","abade","marcy","2023-09-22","sim",NA,NA,0,0,1,0,0,0,3,0
"330","uuid:983f985b-0b33-423e-9e60-9e3b399552af","PC","AB","abade","marcy","2023-09-26","sim",NA,NA,3,0,0,0,0,0,2,0
"331",NA,"PC","AN","agua-namoro","jailson","2019-08-06","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"332",NA,"PC","AN","agua-namoro","jailson","2019-08-09","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"333",NA,"PC","AN","agua-namoro","jailson","2019-08-13","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"334",NA,"PC","AN","agua-namoro","jailson","2019-08-16","nao-pesca",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"335",NA,"PC","AN","agua-namoro","jailson","2019-08-20","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"336",NA,"PC","AN","agua-namoro","jailson","2019-08-23","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"337",NA,"PC","AN","agua-namoro","jailson","2019-08-27","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"338",NA,"PC","AN","agua-namoro","jailson","2019-08-30","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"339",NA,"PC","AN","agua-namoro","jailson","2019-09-03","nao-pesca","nao-combustvel",NA,NA,NA,NA,0,NA,NA,NA,NA
"340",NA,"PC","AN","agua-namoro","jailson","2019-09-06","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"341",NA,"PC","AN","agua-namoro","jailson","2019-09-10","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"342",NA,"PC","AN","agua-namoro","jailson","2019-09-13","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"343",NA,"PC","AN","agua-namoro","jailson","2019-09-20","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"344",NA,"PC","AN","agua-namoro","jailson","2019-10-04","sim",NA,NA,2,0,0,0,0,0,1,0
"345",NA,"PC","AN","agua-namoro","jailson","2019-10-08","sim",NA,NA,3,0,0,0,0,0,1,0
"346",NA,"PC","AN","agua-namoro","jailson","2019-10-11","sim",NA,NA,1,0,0,0,0,0,1,0
"347",NA,"PC","AN","agua-namoro","jailson","2019-10-15","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"348",NA,"PC","AN","agua-namoro","jailson","2019-10-18","sim",NA,NA,3,0,0,0,0,0,1,0
"349",NA,"PC","AN","agua-namoro","jailson","2019-10-22","sim",NA,NA,2,0,0,0,0,0,2,0
"350",NA,"PC","AN","agua-namoro","jailson","2019-10-25","sim",NA,NA,3,0,0,0,0,0,0,0
"351",NA,"PC","AN","agua-namoro","jailson","2019-10-29","pessoal",NA,NA,3,0,NA,0,NA,NA,1,NA
"352",NA,"PC","AN","agua-namoro","jailson","2019-11-01","sim",NA,NA,5,0,0,0,0,0,0,0
"353",NA,"PC","AN","agua-namoro","jailson","2019-11-05","sim",NA,NA,5,0,0,0,0,0,0,0
"354",NA,"PC","AN","agua-namoro","jailson","2019-11-08","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"355",NA,"PC","AN","agua-namoro","jailson","2019-11-12","sim",NA,NA,4,0,0,0,0,0,0,0
"356",NA,"PC","AN","agua-namoro","jailson","2019-11-15","sim",NA,NA,1,0,0,0,0,0,0,0
"357",NA,"PC","AN","agua-namoro","jailson","2019-11-19","sim",NA,NA,2,0,0,0,0,0,1,0
"358",NA,"PC","AN","agua-namoro","jailson","2019-11-22","sim",NA,NA,6,0,0,0,0,0,0,0
"359",NA,"PC","AN","agua-namoro","jailson","2019-11-26","sim",NA,NA,4,0,0,0,0,0,1,0
"360",NA,"PC","AN","agua-namoro","jailson","2019-11-29","pessoal",NA,NA,4,0,NA,0,NA,NA,1,NA
"361",NA,"PC","AN","agua-namoro","jailson","2019-12-03","sim",NA,NA,7,0,0,0,0,0,0,0
"362",NA,"PC","AN","agua-namoro","jailson","2019-12-06","sim",NA,NA,4,0,0,0,0,0,0,0
"363",NA,"PC","AN","agua-namoro","jailson","2019-12-10","sim",NA,NA,5,0,0,0,0,0,0,0
"364",NA,"PC","AN","agua-namoro","jailson","2019-12-17","pessoal",NA,NA,4,0,NA,0,NA,NA,1,NA
"365",NA,"PC","AN","agua-namoro","jailson","2019-12-20","sim",NA,NA,4,0,0,0,0,0,1,0
"366",NA,"PC","AN","agua-namoro","jailson","2019-12-24","nao-pesca",NA,"Festa",0,0,0,0,0,0,0,0
"367",NA,"PC","AN","agua-namoro","jailson","2019-12-27","sim",NA,NA,4,0,0,0,0,0,0,0
"368",NA,"PC","AN","agua-namoro","jailson","2019-12-31","sim",NA,NA,2,0,0,0,0,0,1,0
"369",NA,"PC","AN","agua-namoro","jailson","2020-01-03","sim",NA,NA,4,0,0,0,0,0,1,0
"370",NA,"PC","AN","agua-namoro","jailson","2020-01-07","sim",NA,NA,3,0,0,0,0,0,0,0
"371",NA,"PC","AN","agua-namoro","jailson","2020-01-10","sim",NA,NA,3,0,0,0,0,0,0,0
"372",NA,"PC","AN","agua-namoro","jailson","2020-01-14","pessoal",NA,NA,3,0,NA,0,NA,NA,0,NA
"373",NA,"PC","AN","agua-namoro","jailson","2020-01-17","nao-pesca",NA,"O dia È feriado e os pescadores n„o foram a pesca",0,0,0,0,0,0,0,0
"374",NA,"PC","AN","agua-namoro","jailson","2020-01-21","sim",NA,NA,4,0,0,0,0,0,1,0
"375",NA,"PC","AN","agua-namoro","jailson","2020-01-24","sim",NA,NA,0,0,0,0,0,0,1,0
"376",NA,"PC","AN","agua-namoro","jailson","2020-01-28","sim",NA,NA,4,0,0,0,0,0,1,0
"377",NA,"PC","AN","agua-namoro","jailson","2020-01-31","sim",NA,NA,3,0,0,0,0,0,1,0
"378",NA,"PC","AN","agua-namoro","jailson","2020-02-04","sim",NA,NA,3,0,0,0,0,0,0,0
"379",NA,"PC","AN","agua-namoro","jailson","2020-02-07","sim",NA,NA,3,0,0,0,0,0,0,0
"380",NA,"PC","AN","agua-namoro","jailson","2020-02-11","sim",NA,NA,4,0,0,0,0,0,1,0
"381",NA,"PC","AN","agua-namoro","jailson","2020-02-14","sim",NA,NA,4,0,0,0,0,0,0,0
"382",NA,"PC","AN","agua-namoro","jailson","2020-02-18","sim",NA,NA,4,0,0,0,0,0,1,0
"383",NA,"PC","AN","agua-namoro","jailson","2020-02-21","sim",NA,NA,4,0,0,0,0,0,0,0
"384",NA,"PC","AN","agua-namoro","jailson","2020-02-25","sim",NA,NA,5,0,0,0,0,0,0,0
"385",NA,"PC","AN","agua-namoro","jailson","2020-02-28","sim",NA,NA,3,0,0,0,0,0,0,0
"386",NA,"PC","AN","agua-namoro","jailson","2020-03-03","pessoal",NA,NA,3,0,0,0,0,0,0,0
"387",NA,"PC","AN","agua-namoro","jailson","2020-03-06","sim",NA,NA,3,0,0,0,0,0,1,0
"388",NA,"PC","AN","agua-namoro","jailson","2020-03-10","sim",NA,NA,5,0,0,0,0,0,1,0
"389",NA,"PC","AN","agua-namoro","jailson","2020-03-13","sim",NA,NA,6,0,0,0,0,0,0,0
"390",NA,"PC","AN","agua-namoro","jailson","2020-03-17","sim",NA,NA,1,0,0,0,0,0,0,0
"391",NA,"PC","AN","agua-namoro","jailson","2020-03-20","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"392",NA,"PC","AN","agua-namoro","jailson","2020-03-24","sim",NA,NA,2,0,0,0,0,0,0,0
"393",NA,"PC","AN","agua-namoro","jailson","2020-03-27","sim",NA,NA,4,0,0,0,0,0,0,0
"394",NA,"PC","AN","agua-namoro","jailson","2020-03-31","sim",NA,NA,2,0,0,0,0,0,0,0
"395",NA,"PC","AN","agua-namoro","jailson","2020-04-03","sim",NA,NA,3,0,0,0,0,0,0,0
"396",NA,"PC","AN","agua-namoro","jailson","2020-04-07","sim",NA,NA,4,0,0,0,0,0,0,0
"397",NA,"PC","AN","agua-namoro","jailson","2020-04-10","sim",NA,NA,5,0,0,0,0,0,0,0
"398",NA,"PC","AN","agua-namoro","jailson","2020-04-14","sim",NA,NA,2,0,0,0,0,0,0,0
"399",NA,"PC","AN","agua-namoro","jailson","2020-04-17","sim",NA,NA,4,0,0,0,0,0,0,0
"400",NA,"PC","AN","agua-namoro","jailson","2020-04-21","sim",NA,NA,4,0,0,0,0,0,0,0
"401",NA,"PC","AN","agua-namoro","jailson","2020-04-24","sim",NA,NA,2,0,0,0,0,0,1,0
"402",NA,"PC","AN","agua-namoro","jailson","2020-04-28","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"403",NA,"PC","AN","agua-namoro","jailson","2020-05-01","sim",NA,NA,4,0,0,0,0,0,0,0
"404",NA,"PC","AN","agua-namoro","jailson","2020-05-05","sim",NA,NA,5,0,0,0,0,0,0,0
"405",NA,"PC","AN","agua-namoro","jailson","2020-05-08","sim",NA,NA,2,0,0,0,0,0,0,0
"406",NA,"PC","AN","agua-namoro","jailson","2020-05-12","sim",NA,NA,1,0,0,0,0,0,0,0
"407",NA,"PC","AN","agua-namoro","jailson","2020-05-15","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"408",NA,"PC","AN","agua-namoro","jailson","2020-05-19","sim",NA,NA,1,0,0,0,0,0,0,0
"409",NA,"PC","AN","agua-namoro","jailson","2020-05-22","sim",NA,NA,1,0,0,0,0,0,1,0
"410",NA,"PC","AN","agua-namoro","jailson","2020-05-26","sim",NA,NA,2,0,0,0,0,0,0,0
"411",NA,"PC","AN","agua-namoro","jailson","2020-05-29","sim",NA,NA,1,0,0,0,0,0,0,0
"412","uuid:67735149-b063-4dac-9d8e-19055d91b918","PC","AN","agua-namoro","jailson","2020-06-05","sim",NA,NA,2,0,0,0,0,0,2,0
"413","uuid:5e65cb80-816a-49e4-abf7-9069e00a2ab8","PC","AN","agua-namoro","jailson","2020-06-09","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"414","uuid:2ff4211b-7def-4ef5-b066-bbb5d1948ac0","PC","AN","agua-namoro","jailson","2020-06-12","nao-pesca","outra","Muito vento",0,0,0,0,0,0,0,0
"415","uuid:50f5c8ed-1917-4862-8ba3-4fd27744f1a0","PC","AN","agua-namoro","jailson","2020-06-16","sim",NA,NA,0,0,0,0,0,0,1,0
